鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
北屯區,房地(土地+建物),臺中市北屯區文心路四段271~300號,6.42,商,,,1051228,土地1建物1車位0,十二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,77.29,1,1,1,有,有,有,19500,252,,0.0,0,,RPSQMLNKJHMFFBB87CC
北屯區,房地(土地+建物),臺中市北屯區文心路四段271~300號,6.34,商,,,1051228,土地1建物1車位0,十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,76.56,0,0,0,無,有,有,19500,255,,0.0,0,,RPTQMLNKJHMFFBB97CC
北屯區,房地(土地+建物),臺中市北屯區文心路四段271~300號,6.84,商,,,1051228,土地1建物1車位0,七層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,90.66,0,0,0,無,有,有,19300,213,,0.0,0,,RPUQMLNKJHMFFBB08CC
北屯區,車位,臺中市北屯區文心路四段271~300號,0.0,,,,1051228,土地0建物0車位1,,,其他,,,,27.23,0,0,0,有,無,有,3500,,坡道平面,27.23,3500,,RPVQMLNKJHMFFBB18CC
北屯區,房地(土地+建物),臺中市北屯區文心路四段271~300號,5.83,商,,,1051228,土地1建物1車位0,十層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,62.94,0,0,0,無,有,有,19500,310,,0.0,0,,RPWQMLNKJHMFFBB28CC
北屯區,房地(土地+建物),臺中市北屯區文心路四段271~300號,10.28,商,,,1051228,土地1建物1車位0,十九層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,112.99,2,1,2,有,有,有,27200,241,,0.0,0,,RPXQMLNKJHMFFBB38CC
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段271~300號,11.12,商,,,1060104,土地1建物1車位1,十七層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,126.99000000000001,2,1,2,有,有,有,25500,201,坡道平面,27.23,0,,RPORMLNKJHMFFBB57CC
北區,房地(土地+建物),臺中市北區進化北路301~330號,6.02,商,,,1060103,土地2建物1車位0,十二層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,69.25,0,0,0,無,有,有,15000,217,,0.0,0,,RPPRMLNKJHMFFBB67CC
北區,車位,臺中市北區進化北路301~330號,0.5,商,,,1051225,土地0建物0車位1,,,其他,,,,31.88,0,0,0,有,有,無,3200,,坡道平面,31.88,3200,,RPQRMLNKJHMFFBB77CC
北屯區,房地(土地+建物)+車位,臺中市北屯區水景街121~150號,23.12,住,,,1060105,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031021,148.8,3,2,2,有,有,有,17000,114,坡道機械,35.8,0,,RPXOMLNKJHMFFBB28DC
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路三段1~30號,5.91,住,,,1060103,土地1建物1車位1,四層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,80.79,1,1,1,有,有,有,21000,260,坡道平面,0.0,0,,RPPNMLPKJHMFFCB57CC
大雅區,房地(土地+建物),臺中市大雅區雅環路一段211~240號,14.75,住,,,1060109,土地1建物0車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0860331,40.79,3,0,1,有,無,有,10500,257,,0.0,0,,RPPNMLPKJHMFFFL88CC
