編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPPNMLQKJHMFFDQ09CA,,141.80,住家用,鋼筋混凝土造,105年7月26日,四層,一層 二層 三層 四層
RPQNMLQKJHMFFDQ56CA,,141.80,住家用,鋼筋混凝土造,105年7月26日,四層,一層 二層 三層 四層
RPRNMLQKJHMFFDQ66CA,,155.23,住家用,鋼筋混凝土造,105年7月26日,四層,一層 二層 三層 四層
RPSNMLQKJHMFFDQ76CA,,155.99,住家用,鋼筋混凝土造,105年7月26日,四層,一層 二層 三層 四層
RPTNMLQKJHMFFDQ86CA,,142.35,住家用,鋼筋混凝土造,105年7月26日,四層,一層 二層 三層 四層
RPOOMLMJKHMFFCQ58CA,2,197.02,見其他登記事項,鋼筋混凝土造,103年10月13日,三層,一層 二層 三層 見其他登記事項
RPTNMLPLJHMFFCQ76CA,35,111.72,住家用,鋼筋混凝土加強磚造,70年11月21日,二層,一層 二層
RPWNMLQLJHMFFDQ27CA,22,46.07,見其他登記事項,鋼筋混凝土造,83年8月19日,七層,六層
RPWNMLQLJHMFFDQ27CA,22,21.52,見其他登記事項,鋼筋混凝土造,83年8月19日,七層,
RPWNMLQLJHMFFDQ27CA,22,10.90,見其他登記事項,鋼筋混凝土造,83年8月19日,七層,
RPPNMLPJKHMFFDQ98CA,41,232.19,住房,見其他登記事項,64年6月15日,三層,一層 二層 三層
RPRNMLLLJHMFFDQ88CA,14,21.64,見其他登記事項,鋼筋混凝土造,92年5月5日,五層,三層
RPRNMLLLJHMFFDQ88CA,14,3.80,見其他登記事項,鋼筋混凝土造,92年5月5日,五層,
