鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
苓雅區,房地(土地+建物),高雄市苓雅區英義街121巷1~30號,37.12,住,,,1051128,土地1建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0780512,256.71,3,2,2,有,有,6000000,23373,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTOMLOJJHMFFBE87CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林泉街8巷1~30號,31.83,商,,,1051111,土地2建物2車位0,三層,八層,華廈(10層含以下有電梯),,鋼筋混凝土造,0701201,185.24,1,2,1,有,有,8300000,44807,坡道平面,0.0,0,,RPPNMLPJJHMFFBE47CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區和平二路331~360號,21.12,住,,,1051209,土地2建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040918,156.94,3,2,2,有,有,9900000,63081,坡道平面,34.49,0,,RPOOMLKKJHMFFBE07CA
苓雅區,房地(土地+建物),高雄市苓雅區建國一路203巷4弄1~30號,28.88,商,,,1051223,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),,加強磚造,0570417,71.84,2,2,1,有,無,2500000,34800,,0.0,0,,RPTOMLLKJHMFFBE67CA
苓雅區,房地(土地+建物),高雄市苓雅區武聖路23巷1~30號,27.31,住,,,1051203,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0740403,116.13,3,2,2,有,無,3030000,26091,,0.0,0,,RPTNMLNKJHMFFBE77CA
苓雅區,房地(土地+建物),高雄市新興區和平二路421~450號,26.45,住,,,1051115,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0691024,99.45,3,2,1,有,無,3100000,31171,,0.0,0,,RPVNMLQKJHMFFBE28CA
新興區,房地(土地+建物),高雄市新興區中山一路181~210號,115.5,商,,,1051001,土地1建物1車位0,一層，二層，三層，四層，五層，騎樓,五層,店面(店鋪),,加強磚造,0510612,530.77,0,0,0,無,無,61260000,115417,,0.0,0,,RPQNMLTKJHMFFBE08CA
新興區,房地(土地+建物),高雄市新興區中山一路181~210號,38.5,商,,,1051201,土地1建物1車位0,一層，二層，三層，四層，五層，騎樓,五層,店面(店鋪),,加強磚造,0510612,176.92,0,0,0,無,無,20420000,115419,,0.0,0,,RPRNMLTKJHMFFBE18CA
苓雅區,房地(土地+建物),高雄市苓雅區文山路121~150號,76.0,住,,,1051218,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0670118,159.6,4,3,3,有,無,5538000,34699,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVNMLTKJHMFFBE58CA
小港區,房地(土地+建物),高雄市小港區廠西路47巷31~60號,58.0,住,,,1051213,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0670404,67.96,0,0,0,無,無,2200000,32372,,0.0,0,親友、員工或其他特殊關係間之交易。,RPWPMLNJJHMFFCE28CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區萬和街1~30號,19.8,住,,,1051206,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020520,186.65,4,2,2,有,有,9800000,52505,坡道平面,0.0,0,,RPOPMLOJJHMFFCE57CA
前鎮區,土地,仁愛段421~450地號,25.0,住,,,1051223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,935000,37400,,0.0,0,向政府機關承購之案件。,RPPNMLPJJHMFFCE57CA
前鎮區,房地(土地+建物),高雄市前鎮區佛西街1~30號,21.3,住,,,1051125,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800503,108.41,3,2,2,有,有,3000000,27673,,0.0,0,,RPROMLPJJHMFFCE87CA
前鎮區,房地(土地+建物),高雄市前鎮區佛西街1~30號,34.62,住,,,1051125,土地1建物1車位0,一層，騎樓，地下層,六層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0800503,155.70999999999998,0,0,0,無,無,5000000,32111,,0.0,0,,RPUOMLPJJHMFFCE18CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區武德街61~90號,23.06,住,,,1051215,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1050811,148.25,3,2,2,有,有,8300000,55987,坡道平面,18.34,0,,RPQOMLKKJHMFFCE37CA
前鎮區,房地(土地+建物),高雄市前鎮區武德街61~90號,13.22,住,,,1051221,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1050811,84.53999999999999,2,1,1,有,有,4300000,50863,,0.0,0,,RPROMLKKJHMFFCE47CA
